team,match_key,player_key
Gujarat Titans,1304097,AJh2407
Gujarat Titans,1304097,MSi1186
Punjab Kings,1304078,MAl3458
Punjab Kings,1304078,SDn283
Punjab Kings,1304078,JBw476
Punjab Kings,1304078,LLe1627
Punjab Kings,1304078,JSa3472
Punjab Kings,1304078,MSKn3473
Punjab Kings,1304078,KRa603
Punjab Kings,1304078,NEs838
Punjab Kings,1304078,RCr290
Punjab Kings,1304078,ASh1994
Punjab Kings,1304078,VAa3474
Delhi Capitals,1304078,PSw2107
Delhi Capitals,1304078,DWr168
Delhi Capitals,1304078,SKn3537
Delhi Capitals,1304078,RPt945
Delhi Capitals,1304078,RPl516
Delhi Capitals,1304078,LYv3543
Delhi Capitals,1304078,STr1381
Delhi Capitals,1304078,APl721
Delhi Capitals,1304078,KYv289
Delhi Capitals,1304078,MRn830
Delhi Capitals,1304078,KAd1449
Gujarat Titans,1304081,WSa3464
Gujarat Titans,1304081,SGl3465
Gujarat Titans,1304081,HPa719
Gujarat Titans,1304081,DMr440
Gujarat Titans,1304081,RTa3459
Gujarat Titans,1304081,RKn207
Gujarat Titans,1304081,AMr3466
Gujarat Titans,1304081,LFn403
Gujarat Titans,1304081,AJh2407
Gujarat Titans,1304081,YDl3467
Gujarat Titans,1304081,MSi1186
Kolkata Knight Riders,1304081,SBs162
Kolkata Knight Riders,1304081,SNe348
Kolkata Knight Riders,1304081,SIr720
Kolkata Knight Riders,1304081,NRa286
Kolkata Knight Riders,1304081,RSh3587
Kolkata Knight Riders,1304081,VIr2222
Kolkata Knight Riders,1304081,ARl347
Kolkata Knight Riders,1304081,SMi3535
Kolkata Knight Riders,1304081,UYv970
Kolkata Knight Riders,1304081,TSe731
Kolkata Knight Riders,1304081,CVn292
Lucknow Super Giants,1304058,KRl943
Lucknow Super Giants,1304058,QdKk597
Lucknow Super Giants,1304058,ELs512
Lucknow Super Giants,1304058,MPy915
Lucknow Super Giants,1304058,DHa1844
Lucknow Super Giants,1304058,ABi3523
Lucknow Super Giants,1304058,KPa1178
Lucknow Super Giants,1304058,JHr515
Lucknow Super Giants,1304058,ATe175
Lucknow Super Giants,1304058,RBi1845
Lucknow Super Giants,1304058,AKn1993
Sunrisers Hyderabad,1304058,ASa3461
Sunrisers Hyderabad,1304058,KWn726
Sunrisers Hyderabad,1304058,RTi3462
Sunrisers Hyderabad,1304058,AMm964
Sunrisers Hyderabad,1304058,NPn514
Sunrisers Hyderabad,1304058,WSr946
Sunrisers Hyderabad,1304058,ASd3606
Sunrisers Hyderabad,1304058,RSd896
Sunrisers Hyderabad,1304058,BKr287
Sunrisers Hyderabad,1304058,UMk1846
Sunrisers Hyderabad,1304058,TNn2447
Punjab Kings,1304074,SDn283
Punjab Kings,1304074,PSSh3584
Punjab Kings,1304074,JBw476
Punjab Kings,1304074,LLe1627
Punjab Kings,1304074,JSa3472
Punjab Kings,1304074,MSKn3473
Punjab Kings,1304074,OSh987
Punjab Kings,1304074,KRa603
Punjab Kings,1304074,RCr290
Punjab Kings,1304074,VAa3474
Punjab Kings,1304074,ASh1994
Sunrisers Hyderabad,1304074,ASa3461
Sunrisers Hyderabad,1304074,KWn726
Sunrisers Hyderabad,1304074,RTi3462
Sunrisers Hyderabad,1304074,AMm964
Sunrisers Hyderabad,1304074,NPn514
Sunrisers Hyderabad,1304074,SSh3463
Sunrisers Hyderabad,1304074,JSh3442
Sunrisers Hyderabad,1304074,BKr287
Sunrisers Hyderabad,1304074,MJn2600
Sunrisers Hyderabad,1304074,TNn2447
Sunrisers Hyderabad,1304074,UMk1846
Punjab Kings,1304062,MAl3458
Punjab Kings,1304062,SDn283
Punjab Kings,1304062,JBw476
Punjab Kings,1304062,LLe1627
Punjab Kings,1304062,JSa3472
Punjab Kings,1304062,OSh987
Punjab Kings,1304062,MSKn3473
Punjab Kings,1304062,KRa603
Punjab Kings,1304062,RCr290
Punjab Kings,1304062,VAa3474
Punjab Kings,1304062,ASh1994
Gujarat Titans,1304062,MWe834
Gujarat Titans,1304062,SGl3465
Gujarat Titans,1304062,BSSn3664
Gujarat Titans,1304062,HPa719
Gujarat Titans,1304062,DMr440
Gujarat Titans,1304062,RTa3459
Gujarat Titans,1304062,AMr3466
Gujarat Titans,1304062,RKn207
Gujarat Titans,1304062,DNe3669
Gujarat Titans,1304062,MSi1186
Gujarat Titans,1304062,LFn403
Chennai Super Kings,1304108,RGd282
Chennai Super Kings,1304108,DCy1382
Chennai Super Kings,1304108,MAi595
Chennai Super Kings,1304108,NJn3581
Chennai Super Kings,1304108,SDe944
Chennai Super Kings,1304108,MDi608
Chennai Super Kings,1304108,MSr401
Chennai Super Kings,1304108,PSi3670
Chennai Super Kings,1304108,SSh3629
Chennai Super Kings,1304108,MPa2723
Chennai Super Kings,1304108,MCy3522
Gujarat Titans,1304108,WSa3464
Gujarat Titans,1304108,SGl3465
Gujarat Titans,1304108,MWe834
Gujarat Titans,1304108,HPa719
Gujarat Titans,1304108,DMr440
Gujarat Titans,1304108,RTa3459
Gujarat Titans,1304108,RKn207
Gujarat Titans,1304108,RSKe3558
Gujarat Titans,1304108,AJh2407
Gujarat Titans,1304108,YDl3467
Gujarat Titans,1304108,MSi1186
Royal Challengers Bangalore,1312199,VKi607
Royal Challengers Bangalore,1312199,FdPs439
Royal Challengers Bangalore,1312199,RPr3565
Royal Challengers Bangalore,1312199,GMl156
Royal Challengers Bangalore,1312199,MLr3566
Royal Challengers Bangalore,1312199,KKk967
Royal Challengers Bangalore,1312199,SAd3567
Royal Challengers Bangalore,1312199,PdSa297
Royal Challengers Bangalore,1312199,HPl969
Royal Challengers Bangalore,1312199,JHd840
Royal Challengers Bangalore,1312199,MSj971
Rajasthan Royals,1312199,YJl3557
Rajasthan Royals,1312199,JBr161
Rajasthan Royals,1312199,SSn285
Rajasthan Royals,1312199,DPl284
Rajasthan Royals,1312199,SHr892
Rajasthan Royals,1312199,RPg3493
Rajasthan Royals,1312199,RAn610
Rajasthan Royals,1312199,TBt732
Rajasthan Royals,1312199,YCl723
Rajasthan Royals,1312199,MPKa3494
Rajasthan Royals,1312199,OMy518
Royal Challengers Bangalore,1304077,ARt3591
Royal Challengers Bangalore,1304077,FdPs439
Royal Challengers Bangalore,1304077,VKi607
Royal Challengers Bangalore,1304077,GMl156
Royal Challengers Bangalore,1304077,SPi3592
Royal Challengers Bangalore,1304077,SAd3567
Royal Challengers Bangalore,1304077,KKk967
Royal Challengers Bangalore,1304077,HPl969
Royal Challengers Bangalore,1304077,PdSa297
Royal Challengers Bangalore,1304077,JHd840
Royal Challengers Bangalore,1304077,MSj971
Lucknow Super Giants,1304077,QdKk597
Lucknow Super Giants,1304077,KRl943
Lucknow Super Giants,1304077,MPy915
Lucknow Super Giants,1304077,KPa1178
Lucknow Super Giants,1304077,DHa1844
Lucknow Super Giants,1304077,ABi3523
Lucknow Super Giants,1304077,MSs171
Lucknow Super Giants,1304077,JHr515
Lucknow Super Giants,1304077,PCa302
Lucknow Super Giants,1304077,RBi1845
Lucknow Super Giants,1304077,AKn1993
Punjab Kings,1304098,JBw476
Punjab Kings,1304098,SDn283
Punjab Kings,1304098,PRa382
Punjab Kings,1304098,MAl3458
Punjab Kings,1304098,JSa3472
Punjab Kings,1304098,LLe1627
Punjab Kings,1304098,RDn2609
Punjab Kings,1304098,KRa603
Punjab Kings,1304098,RCr290
Punjab Kings,1304098,ASh1994
Punjab Kings,1304098,SSa1444
Rajasthan Royals,1304098,YJl3557
Rajasthan Royals,1304098,JBr161
Rajasthan Royals,1304098,SSn285
Rajasthan Royals,1304098,DPl284
Rajasthan Royals,1304098,SHr892
Rajasthan Royals,1304098,RPg3493
Rajasthan Royals,1304098,RAn610
Rajasthan Royals,1304098,TBt732
Rajasthan Royals,1304098,MPKa3494
Rajasthan Royals,1304098,YCl723
Rajasthan Royals,1304098,KSn3495
Delhi Capitals,1304061,PSw2107
Delhi Capitals,1304061,DWr168
Delhi Capitals,1304061,RPl516
Delhi Capitals,1304061,RPt945
Delhi Capitals,1304061,SKn3537
Delhi Capitals,1304061,LYv3543
Delhi Capitals,1304061,APl721
Delhi Capitals,1304061,STr1381
Delhi Capitals,1304061,KYv289
Delhi Capitals,1304061,MRn830
Delhi Capitals,1304061,ANe1413
Lucknow Super Giants,1304061,KRl943
Lucknow Super Giants,1304061,QdKk597
Lucknow Super Giants,1304061,ELs512
Lucknow Super Giants,1304061,DHa1844
Lucknow Super Giants,1304061,KPa1178
Lucknow Super Giants,1304061,ABi3523
Lucknow Super Giants,1304061,KGm3511
Lucknow Super Giants,1304061,JHr515
Lucknow Super Giants,1304061,AKn1993
Lucknow Super Giants,1304061,ATe175
Lucknow Super Giants,1304061,RBi1845
Rajasthan Royals,1304104,YJl3557
Rajasthan Royals,1304104,JBr161
Rajasthan Royals,1304104,RAn610
Rajasthan Royals,1304104,DPl284
Rajasthan Royals,1304104,SSn285
Rajasthan Royals,1304104,RPg3493
Rajasthan Royals,1304104,HvdDn1275
Rajasthan Royals,1304104,TBt732
Rajasthan Royals,1304104,MPKa3494
Rajasthan Royals,1304104,YCl723
Rajasthan Royals,1304104,KSn3495
Delhi Capitals,1304104,KBt3596
Delhi Capitals,1304104,DWr168
Delhi Capitals,1304104,MMh835
Delhi Capitals,1304104,RPt945
Delhi Capitals,1304104,RPl516
Delhi Capitals,1304104,LYv3543
Delhi Capitals,1304104,APl721
Delhi Capitals,1304104,STr1381
Delhi Capitals,1304104,KYv289
Delhi Capitals,1304104,ANe1413
Delhi Capitals,1304104,CSa291
Lucknow Super Giants,1304112,QdKk597
Lucknow Super Giants,1304112,KRl943
Lucknow Super Giants,1304112,ELs512
Lucknow Super Giants,1304112,DHa1844
Lucknow Super Giants,1304112,MVa3468
Lucknow Super Giants,1304112,MSs171
Lucknow Super Giants,1304112,JHr515
Lucknow Super Giants,1304112,KGm3511
Lucknow Super Giants,1304112,MKn2134
Lucknow Super Giants,1304112,AKn1993
Lucknow Super Giants,1304112,RBi1845
Kolkata Knight Riders,1304112,VIr2222
Kolkata Knight Riders,1304112,ATr3677
Kolkata Knight Riders,1304112,NRa286
Kolkata Knight Riders,1304112,SIr720
Kolkata Knight Riders,1304112,SBs162
Kolkata Knight Riders,1304112,ARl347
Kolkata Knight Riders,1304112,RSh3587
Kolkata Knight Riders,1304112,SNe348
Kolkata Knight Riders,1304112,UYv970
Kolkata Knight Riders,1304112,TSe731
Kolkata Knight Riders,1304112,CVn292
Punjab Kings,1304057,MAl3458
Punjab Kings,1304057,SDn283
Punjab Kings,1304057,PRa382
Punjab Kings,1304057,LLe1627
Punjab Kings,1304057,JSa3472
Punjab Kings,1304057,MSKn3473
Punjab Kings,1304057,OSh987
Punjab Kings,1304057,KRa603
Punjab Kings,1304057,RCr290
Punjab Kings,1304057,VAa3474
Punjab Kings,1304057,ASh1994
Chennai Super Kings,1304057,RUa1125
Chennai Super Kings,1304057,RGd282
Chennai Super Kings,1304057,MAi595
Chennai Super Kings,1304057,ARu2333
Chennai Super Kings,1304057,RJa609
Chennai Super Kings,1304057,SDe944
Chennai Super Kings,1304057,MDi608
Chennai Super Kings,1304057,DBo344
Chennai Super Kings,1304057,DPs889
Chennai Super Kings,1304057,CJn164
Chennai Super Kings,1304057,MCy3522
Gujarat Titans,1304094,WSa3464
Gujarat Titans,1304094,SGl3465
Gujarat Titans,1304094,BSSn3664
Gujarat Titans,1304094,HPa719
Gujarat Titans,1304094,DMr440
Gujarat Titans,1304094,RTa3459
Gujarat Titans,1304094,RKn207
Gujarat Titans,1304094,PSn3443
Gujarat Titans,1304094,LFn403
Gujarat Titans,1304094,AJh2407
Gujarat Titans,1304094,MSi1186
Punjab Kings,1304094,JBw476
Punjab Kings,1304094,SDn283
Punjab Kings,1304094,PRa382
Punjab Kings,1304094,LLe1627
Punjab Kings,1304094,MAl3458
Punjab Kings,1304094,JSa3472
Punjab Kings,1304094,RDn2609
Punjab Kings,1304094,KRa603
Punjab Kings,1304094,RCr290
Punjab Kings,1304094,ASh1994
Punjab Kings,1304094,SSa1444
Royal Challengers Bangalore,1304082,FdPs439
Royal Challengers Bangalore,1304082,ARt3591
Royal Challengers Bangalore,1304082,VKi607
Royal Challengers Bangalore,1304082,GMl156
Royal Challengers Bangalore,1304082,SPi3592
Royal Challengers Bangalore,1304082,SAd3567
Royal Challengers Bangalore,1304082,KKk967
Royal Challengers Bangalore,1304082,HPl969
Royal Challengers Bangalore,1304082,PdSa297
Royal Challengers Bangalore,1304082,JHd840
Royal Challengers Bangalore,1304082,MSj971
Sunrisers Hyderabad,1304082,ASa3461
Sunrisers Hyderabad,1304082,KWn726
Sunrisers Hyderabad,1304082,RTi3462
Sunrisers Hyderabad,1304082,AMm964
Sunrisers Hyderabad,1304082,NPn514
Sunrisers Hyderabad,1304082,SSh3463
Sunrisers Hyderabad,1304082,JSh3442
Sunrisers Hyderabad,1304082,BKr287
Sunrisers Hyderabad,1304082,MJn2600
Sunrisers Hyderabad,1304082,TNn2447
Sunrisers Hyderabad,1304082,UMk1846
Lucknow Super Giants,1304083,QdKk597
Lucknow Super Giants,1304083,KRl943
Lucknow Super Giants,1304083,MPy915
Lucknow Super Giants,1304083,MSs171
Lucknow Super Giants,1304083,KPa1178
Lucknow Super Giants,1304083,DHa1844
Lucknow Super Giants,1304083,ABi3523
Lucknow Super Giants,1304083,JHr515
Lucknow Super Giants,1304083,PCa302
Lucknow Super Giants,1304083,RBi1845
Lucknow Super Giants,1304083,MKn2134
Mumbai Indians,1304083,IKn1380
Mumbai Indians,1304083,RSa605
Mumbai Indians,1304083,DBs3166
Mumbai Indians,1304083,SYv968
Mumbai Indians,1304083,TVa3475
Mumbai Indians,1304083,KPd513
Mumbai Indians,1304083,DSs1552
Mumbai Indians,1304083,JUt2172
Mumbai Indians,1304083,HSn3496
Mumbai Indians,1304083,JBh724
Mumbai Indians,1304083,RMh2338
Royal Challengers Bangalore,1304095,VKi607
Royal Challengers Bangalore,1304095,FdPs439
Royal Challengers Bangalore,1304095,GMl156
Royal Challengers Bangalore,1304095,MLr3566
Royal Challengers Bangalore,1304095,RPr3565
Royal Challengers Bangalore,1304095,KKk967
Royal Challengers Bangalore,1304095,PdSa297
Royal Challengers Bangalore,1304095,SAd3567
Royal Challengers Bangalore,1304095,HPl969
Royal Challengers Bangalore,1304095,MSj971
Royal Challengers Bangalore,1304095,JHd840
Chennai Super Kings,1304095,RGd282
Chennai Super Kings,1304095,DCy1382
Chennai Super Kings,1304095,RUa1125
Chennai Super Kings,1304095,ARu2333
Chennai Super Kings,1304095,MAi595
Chennai Super Kings,1304095,RJa609
Chennai Super Kings,1304095,MDi608
Chennai Super Kings,1304095,DPs889
Chennai Super Kings,1304095,SSh3629
Chennai Super Kings,1304095,MTa383
Chennai Super Kings,1304095,MCy3522
Gujarat Titans,1304113,WSa3464
Gujarat Titans,1304113,SGl3465
Gujarat Titans,1304113,MWe834
Gujarat Titans,1304113,HPa719
Gujarat Titans,1304113,DMr440
Gujarat Titans,1304113,RTa3459
Gujarat Titans,1304113,RKn207
Gujarat Titans,1304113,RSKe3558
Gujarat Titans,1304113,LFn403
Gujarat Titans,1304113,YDl3467
Gujarat Titans,1304113,MSi1186
Royal Challengers Bangalore,1304113,VKi607
Royal Challengers Bangalore,1304113,FdPs439
Royal Challengers Bangalore,1304113,GMl156
Royal Challengers Bangalore,1304113,KKk967
Royal Challengers Bangalore,1304113,RPr3565
Royal Challengers Bangalore,1304113,MLr3566
Royal Challengers Bangalore,1304113,SAd3567
Royal Challengers Bangalore,1304113,HPl969
Royal Challengers Bangalore,1304113,PdSa297
Royal Challengers Bangalore,1304113,JHd840
Royal Challengers Bangalore,1304113,SKl1179
Gujarat Titans,1304056,MWe834
Gujarat Titans,1304056,SGl3465
Gujarat Titans,1304056,VSr1177
Gujarat Titans,1304056,HPa719
Gujarat Titans,1304056,DMr440
Gujarat Titans,1304056,RTa3459
Gujarat Titans,1304056,AMr3466
Gujarat Titans,1304056,RKn207
Gujarat Titans,1304056,VAn3457
Gujarat Titans,1304056,LFn403
Gujarat Titans,1304056,MSi1186
Delhi Capitals,1304056,PSw2107
Delhi Capitals,1304056,TSt1402
Delhi Capitals,1304056,MSh2332
Delhi Capitals,1304056,RPt945
Delhi Capitals,1304056,LYv3543
Delhi Capitals,1304056,RPl516
Delhi Capitals,1304056,APl721
Delhi Capitals,1304056,STr1381
Delhi Capitals,1304056,KYv289
Delhi Capitals,1304056,KAd1449
Delhi Capitals,1304056,MRn830
Chennai Super Kings,1304105,RGd282
Chennai Super Kings,1304105,DCy1382
Chennai Super Kings,1304105,MAi595
Chennai Super Kings,1304105,RUa1125
Chennai Super Kings,1304105,ARu2333
Chennai Super Kings,1304105,MDi608
Chennai Super Kings,1304105,SDe944
Chennai Super Kings,1304105,DBo344
Chennai Super Kings,1304105,SSh3629
Chennai Super Kings,1304105,MTa383
Chennai Super Kings,1304105,MCy3522
Mumbai Indians,1304105,IKn1380
Mumbai Indians,1304105,RSa605
Mumbai Indians,1304105,DSs1552
Mumbai Indians,1304105,TVa3475
Mumbai Indians,1304105,TSs963
Mumbai Indians,1304105,HSn3496
Mumbai Indians,1304105,TDd1363
Mumbai Indians,1304105,RSh3619
Mumbai Indians,1304105,JBh724
Mumbai Indians,1304105,RMh2338
Mumbai Indians,1304105,KKa3497
Mumbai Indians,1304060,RSa605
Mumbai Indians,1304060,IKn1380
Mumbai Indians,1304060,DBs3166
Mumbai Indians,1304060,SYv968
Mumbai Indians,1304060,TVa3475
Mumbai Indians,1304060,KPd513
Mumbai Indians,1304060,DSs1552
Mumbai Indians,1304060,MAn3471
Mumbai Indians,1304060,TMs479
Mumbai Indians,1304060,JBh724
Mumbai Indians,1304060,BTi3476
Kolkata Knight Riders,1304060,ARe1184
Kolkata Knight Riders,1304060,VIr2222
Kolkata Knight Riders,1304060,SIr720
Kolkata Knight Riders,1304060,SBs162
Kolkata Knight Riders,1304060,NRa286
Kolkata Knight Riders,1304060,ARl347
Kolkata Knight Riders,1304060,PCs1040
Kolkata Knight Riders,1304060,SNe348
Kolkata Knight Riders,1304060,RSm3460
Kolkata Knight Riders,1304060,UYv970
Kolkata Knight Riders,1304060,CVn292
Rajasthan Royals,1304076,JBr161
Rajasthan Royals,1304076,DPl284
Rajasthan Royals,1304076,SSn285
Rajasthan Royals,1304076,SHr892
Rajasthan Royals,1304076,RPg3493
Rajasthan Royals,1304076,KNr3506
Rajasthan Royals,1304076,RAn610
Rajasthan Royals,1304076,TBt732
Rajasthan Royals,1304076,OMy518
Rajasthan Royals,1304076,MPKa3494
Rajasthan Royals,1304076,YCl723
Kolkata Knight Riders,1304076,AFh613
Kolkata Knight Riders,1304076,SNe348
Kolkata Knight Riders,1304076,SIr720
Kolkata Knight Riders,1304076,NRa286
Kolkata Knight Riders,1304076,ARl347
Kolkata Knight Riders,1304076,VIr2222
Kolkata Knight Riders,1304076,SJn3574
Kolkata Knight Riders,1304076,SMi3535
Kolkata Knight Riders,1304076,PCs1040
Kolkata Knight Riders,1304076,UYv970
Kolkata Knight Riders,1304076,CVn292
Lucknow Super Giants,1304099,QdKk597
Lucknow Super Giants,1304099,KRl943
Lucknow Super Giants,1304099,DHa1844
Lucknow Super Giants,1304099,KPa1178
Lucknow Super Giants,1304099,ABi3523
Lucknow Super Giants,1304099,MSs171
Lucknow Super Giants,1304099,JHr515
Lucknow Super Giants,1304099,PCa302
Lucknow Super Giants,1304099,AKn1993
Lucknow Super Giants,1304099,MKn2134
Lucknow Super Giants,1304099,RBi1845
Kolkata Knight Riders,1304099,BIh3638
Kolkata Knight Riders,1304099,AFh613
Kolkata Knight Riders,1304099,SIr720
Kolkata Knight Riders,1304099,NRa286
Kolkata Knight Riders,1304099,RSh3587
Kolkata Knight Riders,1304099,ARl347
Kolkata Knight Riders,1304099,SNe348
Kolkata Knight Riders,1304099,ARy3597
Kolkata Knight Riders,1304099,SMi3535
Kolkata Knight Riders,1304099,TSe731
Kolkata Knight Riders,1304099,HRa3639
Rajasthan Royals,1304109,YJl3557
Rajasthan Royals,1304109,JBr161
Rajasthan Royals,1304109,SSn285
Rajasthan Royals,1304109,DPl284
Rajasthan Royals,1304109,RPg3493
Rajasthan Royals,1304109,JNm399
Rajasthan Royals,1304109,RAn610
Rajasthan Royals,1304109,TBt732
Rajasthan Royals,1304109,MPKa3494
Rajasthan Royals,1304109,YCl723
Rajasthan Royals,1304109,OMy518
Lucknow Super Giants,1304109,QdKk597
Lucknow Super Giants,1304109,KRl943
Lucknow Super Giants,1304109,ABi3523
Lucknow Super Giants,1304109,DHa1844
Lucknow Super Giants,1304109,KPa1178
Lucknow Super Giants,1304109,MSs171
Lucknow Super Giants,1304109,JHr515
Lucknow Super Giants,1304109,PCa302
Lucknow Super Giants,1304109,MKn2134
Lucknow Super Giants,1304109,AKn1993
Lucknow Super Giants,1304109,RBi1845
Royal Challengers Bangalore,1312198,VKi607
Royal Challengers Bangalore,1312198,FdPs439
Royal Challengers Bangalore,1312198,RPr3565
Royal Challengers Bangalore,1312198,GMl156
Royal Challengers Bangalore,1312198,MLr3566
Royal Challengers Bangalore,1312198,KKk967
Royal Challengers Bangalore,1312198,SAd3567
Royal Challengers Bangalore,1312198,HPl969
Royal Challengers Bangalore,1312198,PdSa297
Royal Challengers Bangalore,1312198,JHd840
Royal Challengers Bangalore,1312198,MSj971
Lucknow Super Giants,1312198,QdKk597
Lucknow Super Giants,1312198,KRl943
Lucknow Super Giants,1312198,MVa3468
Lucknow Super Giants,1312198,DHa1844
Lucknow Super Giants,1312198,MSs171
Lucknow Super Giants,1312198,ELs512
Lucknow Super Giants,1312198,KPa1178
Lucknow Super Giants,1312198,PCa302
Lucknow Super Giants,1312198,MKn2134
Lucknow Super Giants,1312198,AKn1993
Lucknow Super Giants,1312198,RBi1845
Kolkata Knight Riders,1304102,VIr2222
Kolkata Knight Riders,1304102,ARe1184
Kolkata Knight Riders,1304102,NRa286
Kolkata Knight Riders,1304102,SIr720
Kolkata Knight Riders,1304102,ARl347
Kolkata Knight Riders,1304102,RSh3587
Kolkata Knight Riders,1304102,SJn3574
Kolkata Knight Riders,1304102,PCs1040
Kolkata Knight Riders,1304102,SNe348
Kolkata Knight Riders,1304102,TSe731
Kolkata Knight Riders,1304102,CVn292
Mumbai Indians,1304102,RSa605
Mumbai Indians,1304102,IKn1380
Mumbai Indians,1304102,TVa3475
Mumbai Indians,1304102,RSh3619
Mumbai Indians,1304102,TDd1363
Mumbai Indians,1304102,KPd513
Mumbai Indians,1304102,DSs1552
Mumbai Indians,1304102,MAn3471
Mumbai Indians,1304102,KKa3497
Mumbai Indians,1304102,JBh724
Mumbai Indians,1304102,RMh2338
Chennai Super Kings,1304047,RGd282
Chennai Super Kings,1304047,DCy1382
Chennai Super Kings,1304047,RUa1125
Chennai Super Kings,1304047,ARu2333
Chennai Super Kings,1304047,RJa609
Chennai Super Kings,1304047,SDe944
Chennai Super Kings,1304047,MDi608
Chennai Super Kings,1304047,DBo344
Chennai Super Kings,1304047,MSr401
Chennai Super Kings,1304047,AMe979
Chennai Super Kings,1304047,TDe3521
Kolkata Knight Riders,1304047,ARe1184
Kolkata Knight Riders,1304047,VIr2222
Kolkata Knight Riders,1304047,NRa286
Kolkata Knight Riders,1304047,SIr720
Kolkata Knight Riders,1304047,SBs162
Kolkata Knight Riders,1304047,SJn3574
Kolkata Knight Riders,1304047,ARl347
Kolkata Knight Riders,1304047,SNe348
Kolkata Knight Riders,1304047,UYv970
Kolkata Knight Riders,1304047,SMi3535
Kolkata Knight Riders,1304047,CVn292
Chennai Super Kings,1304114,RGd282
Chennai Super Kings,1304114,DCy1382
Chennai Super Kings,1304114,MAi595
Chennai Super Kings,1304114,NJn3581
Chennai Super Kings,1304114,ARu2333
Chennai Super Kings,1304114,MDi608
Chennai Super Kings,1304114,MSr401
Chennai Super Kings,1304114,SSh3629
Chennai Super Kings,1304114,MCy3522
Chennai Super Kings,1304114,PSi3670
Chennai Super Kings,1304114,MPa2723
Rajasthan Royals,1304114,YJl3557
Rajasthan Royals,1304114,JBr161
Rajasthan Royals,1304114,SSn285
Rajasthan Royals,1304114,DPl284
Rajasthan Royals,1304114,RAn610
Rajasthan Royals,1304114,SHr892
Rajasthan Royals,1304114,RPg3493
Rajasthan Royals,1304114,TBt732
Rajasthan Royals,1304114,YCl723
Rajasthan Royals,1304114,MPKa3494
Rajasthan Royals,1304114,OMy518
Rajasthan Royals,1304051,JBr161
Rajasthan Royals,1304051,YJl3557
Rajasthan Royals,1304051,SSn285
Rajasthan Royals,1304051,DPl284
Rajasthan Royals,1304051,SHr892
Rajasthan Royals,1304051,RPg3493
Rajasthan Royals,1304051,NCe619
Rajasthan Royals,1304051,RAn610
Rajasthan Royals,1304051,YCl723
Rajasthan Royals,1304051,TBt732
Rajasthan Royals,1304051,MPKa3494
Sunrisers Hyderabad,1304051,KWn726
Sunrisers Hyderabad,1304051,ASa3461
Sunrisers Hyderabad,1304051,RTi3462
Sunrisers Hyderabad,1304051,NPn514
Sunrisers Hyderabad,1304051,AMm964
Sunrisers Hyderabad,1304051,ASd3606
Sunrisers Hyderabad,1304051,RSd896
Sunrisers Hyderabad,1304051,WSr946
Sunrisers Hyderabad,1304051,BKr287
Sunrisers Hyderabad,1304051,UMk1846
Sunrisers Hyderabad,1304051,TNn2447
Chennai Super Kings,1304092,RGd282
Chennai Super Kings,1304092,DCy1382
Chennai Super Kings,1304092,MDi608
Chennai Super Kings,1304092,RJa609
Chennai Super Kings,1304092,RUa1125
Chennai Super Kings,1304092,ARu2333
Chennai Super Kings,1304092,SSh3629
Chennai Super Kings,1304092,MSr401
Chennai Super Kings,1304092,DPs889
Chennai Super Kings,1304092,MCy3522
Chennai Super Kings,1304092,MTa383
Sunrisers Hyderabad,1304092,ASa3461
Sunrisers Hyderabad,1304092,KWn726
Sunrisers Hyderabad,1304092,RTi3462
Sunrisers Hyderabad,1304092,AMm964
Sunrisers Hyderabad,1304092,NPn514
Sunrisers Hyderabad,1304092,SSh3463
Sunrisers Hyderabad,1304092,WSr946
Sunrisers Hyderabad,1304092,MJn2600
Sunrisers Hyderabad,1304092,BKr287
Sunrisers Hyderabad,1304092,TNn2447
Sunrisers Hyderabad,1304092,UMk1846
Punjab Kings,1304084,MAl3458
Punjab Kings,1304084,SDn283
Punjab Kings,1304084,PRa382
Punjab Kings,1304084,LLe1627
Punjab Kings,1304084,JBw476
Punjab Kings,1304084,JSa3472
Punjab Kings,1304084,RDn2609
Punjab Kings,1304084,KRa603
Punjab Kings,1304084,RCr290
Punjab Kings,1304084,ASh1994
Punjab Kings,1304084,SSa1444
Chennai Super Kings,1304084,RGd282
Chennai Super Kings,1304084,RUa1125
Chennai Super Kings,1304084,MSr401
Chennai Super Kings,1304084,SDe944
Chennai Super Kings,1304084,ARu2333
Chennai Super Kings,1304084,RJa609
Chennai Super Kings,1304084,MDi608
Chennai Super Kings,1304084,DPs889
Chennai Super Kings,1304084,DBo344
Chennai Super Kings,1304084,MCy3522
Chennai Super Kings,1304084,MTa383
Kolkata Knight Riders,1304071,VIr2222
Kolkata Knight Riders,1304071,AFh613
Kolkata Knight Riders,1304071,SIr720
Kolkata Knight Riders,1304071,SNe348
Kolkata Knight Riders,1304071,NRa286
Kolkata Knight Riders,1304071,SJn3574
Kolkata Knight Riders,1304071,ARl347
Kolkata Knight Riders,1304071,PCs1040
Kolkata Knight Riders,1304071,AHKn3689
Kolkata Knight Riders,1304071,UYv970
Kolkata Knight Riders,1304071,CVn292
Sunrisers Hyderabad,1304071,ASa3461
Sunrisers Hyderabad,1304071,KWn726
Sunrisers Hyderabad,1304071,RTi3462
Sunrisers Hyderabad,1304071,AMm964
Sunrisers Hyderabad,1304071,NPn514
